id,md_datetime_utc_start_hour,md_datetime_utc_start,md_network_series_tok,md_network_tok,score
2017-12-21_2300_US_KABC_Eyewitness_News_3PM_main,2017122123,1513897201000,KABC Eyewitness News 3PM,KABC,18.633808
2017-12-21_2300_US_FOX-News_Special_Report_With_Bret_Baier_main,2017122123,1513897201000,FOX-News Special Report With Bret Baier,FOX-News,10.758234
2017-12-21_1500_US_KCBS_CBS_This_Morning_main,2017122115,1513868401000,KCBS CBS This Morning,KCBS,10.758234
2017-12-21_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017122104,1513828801000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-12-21_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017122100,1513814402000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2017-12-20_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017122014,1513778401000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,18.633808
2017-12-20_0700_US_KNBC_NBC_4_News_at_11pm_main,2017122007,1513753202000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-12-20_0700_US_KABC_Eyewitness_News_11PM_main,2017122007,1513753201000,KABC Eyewitness News 11PM,KABC,10.758234
2017-12-20_0700_US_KCBS_CBS_2_News_at_11PM_main,2017122007,1513753201000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-12-20_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017122006,1513749601000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,15.21444
2017-12-20_0300_US_MSNBC_The_Last_Word_With_Lawrence_ODonnell_main,2017122003,1513738801000,MSNBC The Last Word With Lawrence ODonnell,MSNBC,10.758234
2017-12-20_0200_US_KABC_Eyewitness_News_6PM_main,2017122002,1513735203000,KABC Eyewitness News 6PM,KABC,24.056143
2017-12-19_0100_US_KABC_Eyewitness_News_5PM_main,2017121901,1513645201000,KABC Eyewitness News 5PM,KABC,15.21444
2017-12-18_0500_US_KTLA_KTLA_5_News_Sunday_Edition_main,2017121805,1513573205000,KTLA KTLA 5 News Sunday Edition,KTLA,10.758234
2017-12-17_0700_US_KABC_Eyewitness_News_11PM_main,2017121707,1513494001000,KABC Eyewitness News 11PM,KABC,21.516468
2017-12-17_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017121704,1513483201000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-12-17_0200_US_KABC_Eyewitness_News_6PM_main,2017121702,1513476002000,KABC Eyewitness News 6PM,KABC,24.056143
2017-12-16_0700_US_KABC_Eyewitness_News_11PM_main,2017121607,1513407601000,KABC Eyewitness News 11PM,KABC,10.758234
2017-12-16_0300_US_MSNBC_The_Last_Word_With_Lawrence_ODonnell_main,2017121603,1513393205000,MSNBC The Last Word With Lawrence ODonnell,MSNBC,10.758234
2017-12-15_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017121514,1513346401000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-12-15_0200_US_KABC_Eyewitness_News_6PM_main,2017121502,1513303202000,KABC Eyewitness News 6PM,KABC,10.758234
2017-12-15_0000_US_KABC_Eyewitness_News_4PM_main,2017121500,1513296001000,KABC Eyewitness News 4PM,KABC,10.758234
2017-12-14_2000_US_KNBC_Access_Hollywood_Live_main,2017121420,1513281604000,KNBC Access Hollywood Live,KNBC,10.758234
2017-12-14_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017121414,1513260001000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,15.21444
2017-12-14_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121406,1513231202000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-12-14_0600_US_KTLA_KTLA_5_News_at_10_main,2017121406,1513231201000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-12-14_0200_US_KABC_Eyewitness_News_6PM_main,2017121402,1513216801000,KABC Eyewitness News 6PM,KABC,10.758234
2017-12-14_0100_US_KABC_Eyewitness_News_5PM_main,2017121401,1513213202000,KABC Eyewitness News 5PM,KABC,10.758234
2017-12-12_1900_US_KABC_Eyewitness_News_11AM_main,2017121219,1513105202000,KABC Eyewitness News 11AM,KABC,10.758234
2017-12-12_1900_US_KNBC_NBC_4_News_at_11am_main,2017121219,1513105201000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-12-12_1400_US_KNBC_Today_in_LA_main,2017121214,1513087201000,KNBC Today in LA,KNBC,15.21444
2017-12-12_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017121206,1513058401000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,10.758234
2017-12-12_0200_US_KABC_Eyewitness_News_6PM_main,2017121202,1513044001000,KABC Eyewitness News 6PM,KABC,15.21444
2017-12-12_0200_US_KNBC_NBC_4_News_at_6pm_main,2017121202,1513044001000,KNBC NBC 4 News at 6pm,KNBC,15.21444
2017-12-11_0500_US_KNBC_NBC_4_News_main,2017121105,1512968401000,KNBC NBC 4 News,KNBC,15.21444
2017-12-10_1400_US_KCBS_CBS_2_News_Sunday_main,2017121014,1512914401000,KCBS CBS 2 News Sunday,KCBS,10.758234
2017-12-10_0600_US_KTLA_KTLA_5_News_at_10_main,2017121006,1512885601000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-12-10_0200_US_KCBS_CBS_2_News_at_6PM_main,2017121002,1512871202000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-12-10_0100_US_KABC_Eyewitness_News_5PM_main,2017121001,1512867602000,KABC Eyewitness News 5PM,KABC,18.633808
2017-12-09_1330_US_KNBC_Today_main,2017120913,1512826201000,KNBC Today,KNBC,15.21444
2017-12-09_0700_US_KABC_Eyewitness_News_11PM_main,2017120907,1512802801000,KABC Eyewitness News 11PM,KABC,15.21444
2017-12-08_2000_US_KNBC_Access_Hollywood_Live_main,2017120820,1512763201000,KNBC Access Hollywood Live,KNBC,15.21444
2017-12-08_1900_US_KNBC_NBC_4_News_at_11am_main,2017120819,1512759602000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-12-08_1400_US_KNBC_Today_in_LA_main,2017120814,1512741601000,KNBC Today in LA,KNBC,10.758234
2017-12-08_1400_US_MSNBC_MSNBC_Live_With_Stephanie_Ruhle_main,2017120814,1512741601000,MSNBC MSNBC Live With Stephanie Ruhle,MSNBC,10.758234
2017-12-08_1230_US_KNBC_Today_in_LA_main,2017120812,1512736201000,KNBC Today in LA,KNBC,10.758234
2017-12-08_1200_US_KNBC_Today_in_LA_main,2017120812,1512734401000,KNBC Today in LA,KNBC,10.758234
2017-12-08_1100_US_FOX-News_FOX_and_Friends_main,2017120811,1512730802000,FOX-News FOX and Friends,FOX-News,15.21444
2017-12-08_0700_US_KNBC_NBC_4_News_at_11pm_main,2017120807,1512716402000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-12-08_0600_US_KTLA_KTLA_5_News_at_10_main,2017120806,1512712801000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-12-08_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017120800,1512691201000,KCAL KCAL 9 News at 4PM,KCAL,15.21444
2017-12-07_1900_US_KCBS_CBS_2_News_at_11AM_main,2017120719,1512673202000,KCBS CBS 2 News at 11AM,KCBS,10.758234
2017-12-07_1900_US_KNBC_NBC_4_News_at_11am_main,2017120719,1512673201000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-12-07_1800_US_KABC_The_View_main,2017120718,1512669601000,KABC The View,KABC,15.21444
2017-12-07_1500_US_KCBS_CBS_This_Morning_main,2017120715,1512658801000,KCBS CBS This Morning,KCBS,10.758234
2017-12-07_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017120714,1512655202000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,18.633808
2017-12-07_1300_US_KNBC_Today_in_LA_main,2017120713,1512651601000,KNBC Today in LA,KNBC,15.21444
2017-12-07_1000_US_WKYC_Channel_3_News_at_Sunrise_main,2017120710,1512640802000,WKYC Channel 3 News at Sunrise,WKYC,10.758234
2017-12-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2017120707,1512630001000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2017-12-07_0700_US_KABC_Eyewitness_News_11PM_main,2017120707,1512630001000,KABC Eyewitness News 11PM,KABC,10.758234
2017-12-07_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120706,1512626402000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,18.633808
2017-12-07_0330_US_KNBC_Access_Hollywood_main,2017120703,1512617401000,KNBC Access Hollywood,KNBC,15.21444
2017-12-07_0100_US_KNBC_NBC_4_News_at_5pm_main,2017120701,1512608402000,KNBC NBC 4 News at 5pm,KNBC,21.516468
2017-12-07_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017120700,1512604802000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2017-12-07_0000_US_MSNBC_Hardball_With_Chris_Matthews_main,2017120700,1512604801000,MSNBC Hardball With Chris Matthews,MSNBC,10.758234
2017-12-06_2100_US_KTTV-FOX_The_Dr_Oz_Show_main,2017120621,1512594001000,KTTV-FOX The Dr Oz Show,KTTV-FOX,21.516468
2017-12-06_2000_US_KCAL_KCAL_9_News_at_12PM_main,2017120620,1512590402000,KCAL KCAL 9 News at 12PM,KCAL,26.352184
2017-12-06_2000_US_KNBC_Access_Hollywood_Live_main,2017120620,1512590401000,KNBC Access Hollywood Live,KNBC,21.516468
2017-12-06_1900_US_KABC_Eyewitness_News_11AM_main,2017120619,1512586801000,KABC Eyewitness News 11AM,KABC,24.056143
2017-12-06_1900_US_KNBC_NBC_4_News_at_11am_main,2017120619,1512586801000,KNBC NBC 4 News at 11am,KNBC,18.633808
2017-12-06_1900_US_KTLA_Crime_Watch_Daily_With_Chris_Hansen_main,2017120619,1512586801000,KTLA Crime Watch Daily With Chris Hansen,KTLA,18.633808
2017-12-06_1500_US_KCBS_CBS_This_Morning_main,2017120615,1512572401000,KCBS CBS This Morning,KCBS,30.42888
2017-12-06_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017120614,1512568801000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-12-06_0700_US_KCBS_CBS_2_News_at_11PM_main,2017120607,1512543601000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-12-06_0600_US_KTLA_KTLA_5_News_at_10_main,2017120606,1512540001000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-12-06_0100_US_KABC_Eyewitness_News_5PM_main,2017120601,1512522001000,KABC Eyewitness News 5PM,KABC,10.758234
2017-12-05_2200_US_FOX-News_The_Five_main,2017120522,1512511202000,FOX-News The Five,FOX-News,21.516468
2017-12-05_0000_US_KNBC_NBC_4_News_at_4pm_main,2017120500,1512432003000,KNBC NBC 4 News at 4pm,KNBC,18.633808
2017-12-05_0000_US_KABC_Eyewitness_News_4PM_main,2017120500,1512432001000,KABC Eyewitness News 4PM,KABC,21.516468
2017-12-05_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017120500,1512432001000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2017-12-04_2300_US_KABC_Eyewitness_News_3PM_main,2017120423,1512428401000,KABC Eyewitness News 3PM,KABC,21.516468
2017-12-04_2000_US_KCAL_KCAL_9_News_at_12PM_main,2017120420,1512417601000,KCAL KCAL 9 News at 12PM,KCAL,18.633808
2017-12-04_1900_US_KNBC_NBC_4_News_at_11am_main,2017120419,1512414001000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-12-04_1300_US_HLN_Morning_Express_With_Robin_Meade_main,2017120413,1512392402000,HLN Morning Express With Robin Meade,HLN,10.758234
2017-12-04_1300_US_KNBC_Today_in_LA_main,2017120413,1512392402000,KNBC Today in LA,KNBC,10.758234
2017-12-04_0700_US_KNBC_NBC_4_News_at_11pm_main,2017120407,1512370801000,KNBC NBC 4 News at 11pm,KNBC,15.21444
2017-12-04_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120406,1512367201000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,21.516468
2017-12-04_0600_US_KTLA_KTLA_5_News_at_10_main,2017120406,1512367201000,KTLA KTLA 5 News at 10,KTLA,15.21444
2017-12-04_0500_US_KNBC_NBC_4_News_main,2017120405,1512363601000,KNBC NBC 4 News,KNBC,15.21444
2017-12-04_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017120404,1512360001000,KCAL KCAL 9 News at 8PM,KCAL,10.758234
2017-12-04_0200_US_KCBS_CBS_2_News_at_6PM_main,2017120402,1512352803000,KCBS CBS 2 News at 6PM,KCBS,18.633808
2017-12-04_0100_US_KCBS_CBS_2_News_at_5PM_main,2017120401,1512349201000,KCBS CBS 2 News at 5PM,KCBS,10.758234
2017-12-02_0837_US_KNBC_Late_Night_With_Seth_Meyers_main,2017120208,1512203821000,KNBC Late Night With Seth Meyers,KNBC,15.21444
2017-12-02_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120206,1512194401000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,26.352184
2017-12-01_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017120106,1512108001000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,15.21444
2017-12-01_0200_US_KABC_Eyewitness_News_6PM_main,2017120102,1512093601000,KABC Eyewitness News 6PM,KABC,15.21444
2017-11-30_1900_US_KNBC_NBC_4_News_at_11am_main,2017113019,1512068401000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-11-30_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017113014,1512050401000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,15.21444
2017-11-30_1300_US_KNBC_Today_in_LA_main,2017113013,1512046803000,KNBC Today in LA,KNBC,18.633808
2017-11-30_1230_US_KNBC_Today_in_LA_main,2017113012,1512045001000,KNBC Today in LA,KNBC,15.21444
2017-11-30_0700_US_KNBC_NBC_4_News_at_11pm_main,2017113007,1512025202000,KNBC NBC 4 News at 11pm,KNBC,18.633808
2017-11-30_0700_US_KABC_Eyewitness_News_11PM_main,2017113007,1512025201000,KABC Eyewitness News 11PM,KABC,18.633808
2017-11-30_0700_US_KCBS_CBS_2_News_at_11PM_main,2017113007,1512025201000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-11-30_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017113006,1512021605000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,18.633808
2017-11-30_0200_US_KCBS_CBS_2_News_at_6PM_main,2017113002,1512007202000,KCBS CBS 2 News at 6PM,KCBS,10.758234
2017-11-30_0100_US_KABC_Eyewitness_News_5PM_main,2017113001,1512003611000,KABC Eyewitness News 5PM,KABC,21.516468
2017-11-30_0100_US_KNBC_NBC_4_News_at_5pm_main,2017113001,1512003601000,KNBC NBC 4 News at 5pm,KNBC,10.758234
2017-11-30_0000_US_KABC_Eyewitness_News_4PM_main,2017113000,1512000002000,KABC Eyewitness News 4PM,KABC,18.633808
2017-11-30_0000_US_KNBC_NBC_4_News_at_4pm_main,2017113000,1512000002000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-11-29_2300_US_KABC_Eyewitness_News_3PM_main,2017112923,1511996401000,KABC Eyewitness News 3PM,KABC,18.633808
2017-11-29_1900_US_KNBC_NBC_4_News_at_11am_main,2017112919,1511982001000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-11-29_1500_US_KNBC_Today_main,2017112915,1511967603000,KNBC Today,KNBC,10.758234
2017-11-29_1300_US_KNBC_Today_in_LA_main,2017112913,1511960402000,KNBC Today in LA,KNBC,10.758234
2017-11-29_1230_US_KNBC_Today_in_LA_main,2017112912,1511958601000,KNBC Today in LA,KNBC,10.758234
2017-11-29_0300_US_KNBC_Extra_main,2017112903,1511924401000,KNBC Extra,KNBC,10.758234
2017-11-29_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112902,1511920805000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-11-29_0100_US_KNBC_NBC_4_News_at_5pm_main,2017112901,1511917201000,KNBC NBC 4 News at 5pm,KNBC,15.21444
2017-11-28_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017112814,1511877602000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,21.516468
2017-11-28_1300_US_KNBC_Today_in_LA_main,2017112813,1511874002000,KNBC Today in LA,KNBC,15.21444
2017-11-28_1230_US_KNBC_Today_in_LA_main,2017112812,1511872201000,KNBC Today in LA,KNBC,10.758234
2017-11-28_1200_US_MSNBC_Morning_Joe_main,2017112812,1511870402000,MSNBC Morning Joe,MSNBC,10.758234
2017-11-28_1100_US_MSNBC_Morning_Joe_main,2017112811,1511866802000,MSNBC Morning Joe,MSNBC,10.758234
2017-11-28_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112807,1511852402000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-11-28_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112807,1511852401000,KCBS CBS 2 News at 11PM,KCBS,18.633808
2017-11-28_0700_US_KABC_Eyewitness_News_11PM_main,2017112807,1511852401000,KABC Eyewitness News 11PM,KABC,15.21444
2017-11-28_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112806,1511848801000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,18.633808
2017-11-28_0600_US_KTLA_KTLA_5_News_at_10_main,2017112806,1511848801000,KTLA KTLA 5 News at 10,KTLA,15.21444
2017-11-28_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017112804,1511841602000,KCAL KCAL 9 News at 8PM,KCAL,18.633808
2017-11-28_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112802,1511834402000,KNBC NBC 4 News at 6pm,KNBC,21.516468
2017-11-28_0200_US_KCBS_CBS_2_News_at_6PM_main,2017112802,1511834402000,KCBS CBS 2 News at 6PM,KCBS,18.633808
2017-11-28_0200_US_KABC_Eyewitness_News_6PM_main,2017112802,1511834401000,KABC Eyewitness News 6PM,KABC,26.352184
2017-11-28_0100_US_KNBC_NBC_4_News_at_5pm_main,2017112801,1511830803000,KNBC NBC 4 News at 5pm,KNBC,15.21444
2017-11-28_0100_US_KABC_Eyewitness_News_5PM_main,2017112801,1511830801000,KABC Eyewitness News 5PM,KABC,15.21444
2017-11-28_0000_US_KNBC_NBC_4_News_at_4pm_main,2017112800,1511827203000,KNBC NBC 4 News at 4pm,KNBC,24.056143
2017-11-28_0000_US_KABC_Eyewitness_News_4PM_main,2017112800,1511827202000,KABC Eyewitness News 4PM,KABC,24.056143
2017-11-28_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017112800,1511827202000,KCAL KCAL 9 News at 4PM,KCAL,15.21444
2017-11-27_2300_US_KABC_Eyewitness_News_3PM_main,2017112723,1511823601000,KABC Eyewitness News 3PM,KABC,15.21444
2017-11-27_2000_US_KCAL_KCAL_9_News_at_12PM_main,2017112720,1511812801000,KCAL KCAL 9 News at 12PM,KCAL,21.516468
2017-11-27_1900_US_KNBC_NBC_4_News_at_11am_main,2017112719,1511809202000,KNBC NBC 4 News at 11am,KNBC,10.758234
2017-11-27_1900_US_KABC_Eyewitness_News_11AM_main,2017112719,1511809201000,KABC Eyewitness News 11AM,KABC,21.516468
2017-11-27_1900_US_KCBS_CBS_2_News_at_11AM_main,2017112719,1511809201000,KCBS CBS 2 News at 11AM,KCBS,15.21444
2017-11-27_1700_US_KABC_Live_with_Kelly_and_Ryan_main,2017112717,1511802001000,KABC Live with Kelly and Ryan,KABC,10.758234
2017-11-27_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017112714,1511791206000,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,10.758234
2017-11-27_1400_US_KNBC_Today_in_LA_main,2017112714,1511791201000,KNBC Today in LA,KNBC,10.758234
2017-11-27_1300_US_KNBC_Today_in_LA_main,2017112713,1511787601000,KNBC Today in LA,KNBC,15.21444
2017-11-27_1230_US_KNBC_Today_in_LA_main,2017112712,1511785802000,KNBC Today in LA,KNBC,10.758234
2017-11-27_0735_US_KNBC_NBC_4_News_main,2017112707,1511768102000,KNBC NBC 4 News,KNBC,10.758234
2017-11-27_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112707,1511766001000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-11-27_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112706,1511762401000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,26.352184
2017-11-27_0200_US_KABC_Eyewitness_News_6PM_main,2017112702,1511748001000,KABC Eyewitness News 6PM,KABC,26.352184
2017-11-27_0100_US_KCBS_CBS_2_News_at_5PM_main,2017112701,1511744401000,KCBS CBS 2 News at 5PM,KCBS,15.21444
2017-11-26_1600_US_KABC_This_Week_With_George_Stephanopoulos_main,2017112616,1511712001000,KABC This Week With George Stephanopoulos,KABC,15.21444
2017-11-26_1600_US_FOX-News_MediaBuzz_main,2017112616,1511712001000,FOX-News MediaBuzz,FOX-News,10.758234
2017-11-26_1500_US_MSNBC_AM_Joy_main,2017112615,1511708404000,MSNBC AM Joy,MSNBC,10.758234
2017-11-26_1400_US_KCBS_CBS_2_News_Sunday_main,2017112614,1511704802000,KCBS CBS 2 News Sunday,KCBS,18.633808
2017-11-26_1300_US_MSNBC_PoliticsNation_main,2017112613,1511701201000,MSNBC PoliticsNation,MSNBC,10.758234
2017-11-26_0700_US_KABC_Eyewitness_News_11PM_main,2017112607,1511679602000,KABC Eyewitness News 11PM,KABC,21.516468
2017-11-26_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112607,1511679601000,KNBC NBC 4 News at 11pm,KNBC,21.516468
2017-11-26_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112606,1511676001000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,45.64332
2017-11-26_0600_US_KTLA_KTLA_5_News_at_10_main,2017112606,1511676001000,KTLA KTLA 5 News at 10,KTLA,10.758234
2017-11-26_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017112604,1511668801000,KCAL KCAL 9 News at 8PM,KCAL,24.056143
2017-11-26_0200_US_KCBS_CBS_2_News_at_6PM_main,2017112602,1511661601000,KCBS CBS 2 News at 6PM,KCBS,26.352184
2017-11-26_0200_US_KNBC_NBC_4_News_main,2017112602,1511661601000,KNBC NBC 4 News,KNBC,26.352184
2017-11-26_0100_US_KNBC_NBC_4_News_main,2017112601,1511658002000,KNBC NBC 4 News,KNBC,30.42888
2017-11-26_0100_US_KCBS_CBS_2_News_at_5PM_main,2017112601,1511658002000,KCBS CBS 2 News at 5PM,KCBS,26.352184
2017-11-26_0000_US_FOX-News_Fox_Report_main,2017112600,1511654402000,FOX-News Fox Report,FOX-News,18.633808
2017-11-26_0000_US_CNN_The_Axe_Files_With_David_Axelrod_main,2017112600,1511654402000,CNN The Axe Files With David Axelrod,CNN,10.758234
2017-11-26_0000_US_KABC_Eyewitness_News_4PM_main,2017112600,1511654401000,KABC Eyewitness News 4PM,KABC,38.789364
2017-11-25_1500_US_MSNBC_AM_Joy_main,2017112515,1511622002000,MSNBC AM Joy,MSNBC,10.758234
2017-11-25_1500_US_KCAL_KCAL_9_News_Saturday_main,2017112515,1511622001000,KCAL KCAL 9 News Saturday,KCAL,21.516468
2017-11-25_0700_US_KABC_Eyewitness_News_11PM_main,2017112507,1511593201000,KABC Eyewitness News 11PM,KABC,24.056143
2017-11-25_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112507,1511593201000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-11-25_0700_US_KNBC_NBC_4_News_at_11pm_main,2017112507,1511593201000,KNBC NBC 4 News at 11pm,KNBC,10.758234
2017-11-25_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017112506,1511589601000,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,24.056143
2017-11-25_0300_US_KOCE_Washington_Week_main,2017112503,1511578801000,KOCE Washington Week,KOCE,10.758234
2017-11-25_0200_US_KABC_Eyewitness_News_6PM_main,2017112502,1511575201000,KABC Eyewitness News 6PM,KABC,15.21444
2017-11-25_0200_US_KNBC_NBC_4_News_at_6pm_main,2017112502,1511575201000,KNBC NBC 4 News at 6pm,KNBC,10.758234
2017-11-25_0100_US_KABC_Eyewitness_News_5PM_main,2017112501,1511571602000,KABC Eyewitness News 5PM,KABC,10.758234
2017-11-25_0000_US_MSNBC_Hardball_With_Chris_Matthews_main,2017112500,1511568008000,MSNBC Hardball With Chris Matthews,MSNBC,15.21444
2017-11-25_0000_US_KNBC_NBC_4_News_at_4pm_main,2017112500,1511568008000,KNBC NBC 4 News at 4pm,KNBC,10.758234
2017-11-25_0000_US_KCAL_KCAL_9_News_at_4PM_main,2017112500,1511568001000,KCAL KCAL 9 News at 4PM,KCAL,10.758234
2017-11-24_1900_US_CNN_CNN_Newsroom_With_Brooke_Baldwin_main,2017112419,1511550001000,CNN CNN Newsroom With Brooke Baldwin,CNN,10.758234
2017-11-24_1400_US_FOX-News_Americas_Newsroom_main,2017112414,1511532001000,FOX-News Americas Newsroom,FOX-News,21.516468
2017-11-24_1300_US_KNBC_Today_in_LA_main,2017112413,1511528402000,KNBC Today in LA,KNBC,10.758234
2017-11-24_1100_US_FOX-News_FOX_and_Friends_main,2017112411,1511521201000,FOX-News FOX and Friends,FOX-News,10.758234
2017-11-24_1100_US_MSNBC_Hardball_With_Chris_Matthews_main,2017112411,1511521201000,MSNBC Hardball With Chris Matthews,MSNBC,10.758234
2017-11-24_0700_US_KCBS_CBS_2_News_at_11PM_main,2017112407,1511506801000,KCBS CBS 2 News at 11PM,KCBS,10.758234
2017-11-24_0500_US_KNBC_NBC_4_News_main,2017112405,1511499601000,KNBC NBC 4 News,KNBC,10.758234
2017-11-24_0200_US_KABC_Eyewitness_News_6PM_main,2017112402,1511488801000,KABC Eyewitness News 6PM,KABC,18.633808
2017-11-24_0100_US_KABC_Eyewitness_News_5PM_main,2017112401,1511485201000,KABC Eyewitness News 5PM,KABC,10.758234
2017-11-23_2300_US_FOX-News_Special_Report_With_Bret_Baier_main,2017112323,1511478002000,FOX-News Special Report With Bret Baier,FOX-News,10.758234
2017-11-23_2100_US_FOX-News_Your_World_With_Neil_Cavuto_main,2017112321,1511470801000,FOX-News Your World With Neil Cavuto,FOX-News,15.21444
2017-11-23_2000_US_CNN_CNN_Newsroom_With_Brooke_Baldwin_main,2017112320,1511467201000,CNN CNN Newsroom With Brooke Baldwin,CNN,21.516468
