id,md_datetime_utc_start_hour,md_network_series_tok,md_network_tok,md_datetime_utc_start,score
2017-02-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2017020707,KCBS CBS 2 News at 11PM,KCBS,1486450801000,11.063826
2017-02-07_0700_US_KNBC_NBC_4_News_at_11pm_main,2017020707,KNBC NBC 4 News at 11pm,KNBC,1486450801000,11.063826
2017-02-07_0600_US_KTLA_KTLA_5_News_at_10_main,2017020706,KTLA KTLA 5 News at 10,KTLA,1486447201000,19.163107
2017-02-07_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017020706,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1486447201000,19.163107
2017-02-07_0200_US_KNBC_NBC_4_News_at_6pm_main,2017020702,KNBC NBC 4 News at 6pm,KNBC,1486432802000,11.063826
2017-02-06_0700_US_KABC_Eyewitness_News_11PM_main,2017020607,KABC Eyewitness News 11PM,KABC,1486364401000,15.646612
2017-02-06_0600_US_KTLA_KTLA_5_News_at_10_main,2017020606,KTLA KTLA 5 News at 10,KTLA,1486360802000,11.063826
2017-02-06_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017020604,KCAL KCAL 9 News at 8PM,KCAL,1486353602000,19.163107
2017-02-06_0400_US_WKYC_Channel_3_News_at_11_main,2017020604,WKYC Channel 3 News at 11,WKYC,1486353601000,11.063826
2017-02-06_0300_US_KCBS_60_Minutes_main,2017020603,KCBS 60 Minutes,KCBS,1486350002000,11.063826
2017-02-06_0200_US_KCBS_CBS_2_News_at_6PM_main,2017020602,KCBS CBS 2 News at 6PM,KCBS,1486346402000,22.127651
2017-02-06_0200_US_KABC_Eyewitness_News_6PM_main,2017020602,KABC Eyewitness News 6PM,KABC,1486346402000,15.646612
2017-02-06_0200_US_KNBC_NBC_4_News_main,2017020602,KNBC NBC 4 News,KNBC,1486346401000,11.063826
2017-02-06_0100_US_KABC_Eyewitness_News_5PM_main,2017020601,KABC Eyewitness News 5PM,KABC,1486342801000,19.163107
2017-02-06_0100_US_KCBS_CBS_2_News_at_5PM_main,2017020601,KCBS CBS 2 News at 5PM,KCBS,1486342801000,19.163107
2017-02-06_0000_US_KABC_Eyewitness_News_4PM_main,2017020600,KABC Eyewitness News 4PM,KABC,1486339201000,24.739466
2017-02-05_0700_US_KNBC_NBC_4_News_at_11pm_main,2017020507,KNBC NBC 4 News at 11pm,KNBC,1486278002000,11.063826
2017-02-05_0200_US_KNBC_NBC_4_News_main,2017020502,KNBC NBC 4 News,KNBC,1486260002000,11.063826
2017-02-04_0200_US_KCBS_CBS_2_News_at_6PM_main,2017020402,KCBS CBS 2 News at 6PM,KCBS,1486173602000,11.063826
2017-02-03_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017020314,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1486130401000,11.063826
2017-02-03_1000_US_WKYC_Channel_3_News_at_Sunrise_main,2017020310,WKYC Channel 3 News at Sunrise,WKYC,1486116001000,11.063826
2017-02-03_0700_US_KABC_Eyewitness_News_11PM_main,2017020307,KABC Eyewitness News 11PM,KABC,1486105201000,19.163107
2017-02-03_0700_US_KCBS_CBS_2_News_at_11PM_main,2017020307,KCBS CBS 2 News at 11PM,KCBS,1486105201000,11.063826
2017-02-03_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017020306,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1486101602000,11.063826
2017-02-03_0600_US_KTLA_KTLA_5_News_at_10_main,2017020306,KTLA KTLA 5 News at 10,KTLA,1486101601000,22.127651
2017-02-03_0200_US_KCBS_CBS_2_News_at_6PM_main,2017020302,KCBS CBS 2 News at 6PM,KCBS,1486087201000,22.127651
2017-02-03_0200_US_KABC_Eyewitness_News_6PM_main,2017020302,KABC Eyewitness News 6PM,KABC,1486087201000,11.063826
2017-02-03_0200_US_KNBC_NBC_4_News_at_6pm_main,2017020302,KNBC NBC 4 News at 6pm,KNBC,1486087201000,11.063826
2017-02-03_0100_US_KABC_Eyewitness_News_5PM_main,2017020301,KABC Eyewitness News 5PM,KABC,1486083602000,19.163107
2017-02-02_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017020214,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1486044001000,15.646612
2017-02-02_0700_US_KCBS_CBS_2_News_at_11PM_main,2017020207,KCBS CBS 2 News at 11PM,KCBS,1486018801000,22.127651
2017-02-02_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017020207,KMEX Noticias 34 Edición Nocturna,KMEX,1486018801000,15.646612
2017-02-02_0700_US_KNBC_NBC_4_News_at_11pm_main,2017020207,KNBC NBC 4 News at 11pm,KNBC,1486018801000,15.646612
2017-02-02_0700_US_KABC_Eyewitness_News_11PM_main,2017020207,KABC Eyewitness News 11PM,KABC,1486018801000,11.063826
2017-02-02_0600_US_KTLA_KTLA_5_News_at_10_main,2017020206,KTLA KTLA 5 News at 10,KTLA,1486015201000,15.646612
2017-02-02_0200_US_KABC_Eyewitness_News_6PM_main,2017020202,KABC Eyewitness News 6PM,KABC,1486000801000,11.063826
2017-02-01_1000_US_WKYC_Channel_3_News_at_Sunrise_main,2017020110,WKYC Channel 3 News at Sunrise,WKYC,1485943202000,11.063826
2017-02-01_0600_US_KTLA_KTLA_5_News_at_10_main,2017020106,KTLA KTLA 5 News at 10,KTLA,1485928801000,15.646612
2017-02-01_0200_US_WUAB_Cleveland_19_News_on_43_main,2017020102,WUAB Cleveland 19 News on 43,WUAB,1485914402000,11.063826
2017-01-31_0300_US_KNBC_Extra_main,2017013103,KNBC Extra,KNBC,1485831601000,11.063826
2017-01-30_1500_US_KABC_Good_Morning_America_main,2017013015,KABC Good Morning America,KABC,1485788401000,11.063826
2017-01-30_1500_US_KNBC_Today_main,2017013015,KNBC Today,KNBC,1485788401000,11.063826
2017-01-30_1000_US_MSNBC_First_Look_main,2017013010,MSNBC First Look,MSNBC,1485770401000,11.063826
2017-01-30_0600_US_KTLA_KTLA_5_News_at_10_main,2017013006,KTLA KTLA 5 News at 10,KTLA,1485756001000,11.063826
2017-01-30_0200_US_KNBC_NBC_4_News_main,2017013002,KNBC NBC 4 News,KNBC,1485741601000,11.063826
2017-01-30_0130_US_KABC_ABC_World_News_Tonight_main,2017013001,KABC ABC World News Tonight,KABC,1485739804000,11.063826
2017-01-29_1400_US_KCBS_CBS_2_News_Sunday_main,2017012914,KCBS CBS 2 News Sunday,KCBS,1485698401000,15.646612
2017-01-29_0700_US_KABC_Eyewitness_News_11PM_main,2017012907,KABC Eyewitness News 11PM,KABC,1485673202000,15.646612
2017-01-29_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012906,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1485669602000,24.739466
2017-01-29_0600_US_KTLA_KTLA_5_News_at_10_main,2017012906,KTLA KTLA 5 News at 10,KTLA,1485669601000,22.127651
2017-01-29_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017012904,KCAL KCAL 9 News at 8PM,KCAL,1485662402000,22.127651
2017-01-29_0200_US_KCBS_CBS_2_News_at_6PM_main,2017012902,KCBS CBS 2 News at 6PM,KCBS,1485655201000,11.063826
2017-01-29_0100_US_KCBS_CBS_2_News_at_5PM_main,2017012901,KCBS CBS 2 News at 5PM,KCBS,1485651601000,11.063826
2017-01-29_0000_US_KABC_Eyewitness_News_4PM_main,2017012900,KABC Eyewitness News 4PM,KABC,1485648001000,15.646612
2017-01-28_1500_US_KCAL_KCAL_9_News_Saturday_main,2017012815,KCAL KCAL 9 News Saturday,KCAL,1485615602000,11.063826
2017-01-28_1200_US_KABC_Good_Morning_America_main,2017012812,KABC Good Morning America,KABC,1485604801000,11.063826
2017-01-28_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012807,KNBC NBC 4 News at 11pm,KNBC,1485586802000,27.100729
2017-01-28_0700_US_KCBS_CBS_2_News_at_11PM_main,2017012807,KCBS CBS 2 News at 11PM,KCBS,1485586802000,15.646612
2017-01-28_0600_US_KTLA_KTLA_5_News_at_10_main,2017012806,KTLA KTLA 5 News at 10,KTLA,1485583201000,22.127651
2017-01-28_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012806,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1485583201000,19.163107
2017-01-28_0200_US_KNBC_NBC_4_News_at_6pm_main,2017012802,KNBC NBC 4 News at 6pm,KNBC,1485568806000,11.063826
2017-01-28_0200_US_KCBS_CBS_2_News_at_6PM_main,2017012802,KCBS CBS 2 News at 6PM,KCBS,1485568802000,15.646612
2017-01-28_0200_US_KABC_Eyewitness_News_6PM_main,2017012802,KABC Eyewitness News 6PM,KABC,1485568802000,11.063826
2017-01-27_1000_US_WKYC_Channel_3_News_at_Sunrise_main,2017012710,WKYC Channel 3 News at Sunrise,WKYC,1485511201000,11.063826
2017-01-27_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012707,KNBC NBC 4 News at 11pm,KNBC,1485500401000,15.646612
2017-01-27_0700_US_KABC_Eyewitness_News_11PM_main,2017012707,KABC Eyewitness News 11PM,KABC,1485500401000,11.063826
2017-01-27_0700_US_KCBS_CBS_2_News_at_11PM_main,2017012707,KCBS CBS 2 News at 11PM,KCBS,1485500401000,11.063826
2017-01-27_0600_US_KTLA_KTLA_5_News_at_10_main,2017012706,KTLA KTLA 5 News at 10,KTLA,1485496801000,24.739466
2017-01-27_0200_US_KNBC_NBC_4_News_at_6pm_main,2017012702,KNBC NBC 4 News at 6pm,KNBC,1485482406000,15.646612
2017-01-27_0200_US_KABC_Eyewitness_News_6PM_main,2017012702,KABC Eyewitness News 6PM,KABC,1485482401000,24.739466
2017-01-27_0100_US_KABC_Eyewitness_News_5PM_main,2017012701,KABC Eyewitness News 5PM,KABC,1485478801000,11.063826
2017-01-26_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017012614,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1485439202000,11.063826
2017-01-25_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017012514,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1485352801000,19.163107
2017-01-25_0700_US_KABC_Eyewitness_News_11PM_main,2017012507,KABC Eyewitness News 11PM,KABC,1485327601000,24.739466
2017-01-25_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012507,KNBC NBC 4 News at 11pm,KNBC,1485327601000,15.646612
2017-01-25_0700_US_KCBS_CBS_2_News_at_11PM_main,2017012507,KCBS CBS 2 News at 11PM,KCBS,1485327601000,15.646612
2017-01-25_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012506,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1485324002000,15.646612
2017-01-25_0600_US_KTLA_KTLA_5_News_at_10_main,2017012506,KTLA KTLA 5 News at 10,KTLA,1485324001000,15.646612
2017-01-25_0200_US_KMEX_Noticias_34_main,2017012502,KMEX Noticias 34,KMEX,1485309602000,11.063826
2017-01-25_0200_US_KABC_Eyewitness_News_6PM_main,2017012502,KABC Eyewitness News 6PM,KABC,1485309601000,22.127651
2017-01-25_0200_US_KNBC_NBC_4_News_at_6pm_main,2017012502,KNBC NBC 4 News at 6pm,KNBC,1485309601000,19.163107
2017-01-24_1400_US_KNBC_Today_in_LA_main,2017012414,KNBC Today in LA,KNBC,1485266402000,15.646612
2017-01-24_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017012414,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1485266402000,11.063826
2017-01-24_0700_US_KCBS_CBS_2_News_at_11PM_main,2017012407,KCBS CBS 2 News at 11PM,KCBS,1485241202000,27.100729
2017-01-24_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012407,KNBC NBC 4 News at 11pm,KNBC,1485241202000,24.739466
2017-01-24_0700_US_KABC_Eyewitness_News_11PM_main,2017012407,KABC Eyewitness News 11PM,KABC,1485241201000,22.127651
2017-01-24_0600_US_KTLA_KTLA_5_News_at_10_main,2017012406,KTLA KTLA 5 News at 10,KTLA,1485237602000,24.739466
2017-01-24_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012406,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1485237601000,11.063826
2017-01-23_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017012314,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1485180001000,11.063826
2017-01-23_0730_US_KMEX_Noticiero_Univisión_Fin_de_Semana_main,2017012307,KMEX Noticiero Univisión Fin de Semana,KMEX,1485156601000,11.063826
2017-01-22_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012207,KNBC NBC 4 News at 11pm,KNBC,1485068401000,29.272131
2017-01-22_0700_US_KABC_Eyewitness_News_11PM_main,2017012207,KABC Eyewitness News 11PM,KABC,1485068401000,15.646612
2017-01-22_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012206,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1485064801000,22.127651
2017-01-22_0600_US_KTLA_KTLA_5_News_at_10_main,2017012206,KTLA KTLA 5 News at 10,KTLA,1485064801000,11.063826
2017-01-22_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017012204,KCAL KCAL 9 News at 8PM,KCAL,1485057601000,11.063826
2017-01-22_0200_US_KCBS_CBS_2_News_at_6PM_main,2017012202,KCBS CBS 2 News at 6PM,KCBS,1485050402000,11.063826
2017-01-22_0200_US_KNBC_NBC_4_News_main,2017012202,KNBC NBC 4 News,KNBC,1485050401000,11.063826
2017-01-21_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012107,KNBC NBC 4 News at 11pm,KNBC,1484982002000,11.063826
2017-01-21_0600_US_KTLA_KTLA_5_News_at_10_main,2017012106,KTLA KTLA 5 News at 10,KTLA,1484978401000,15.646612
2017-01-21_0200_US_KNBC_NBC_4_News_at_6pm_main,2017012102,KNBC NBC 4 News at 6pm,KNBC,1484964001000,15.646612
2017-01-20_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017012014,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484920801000,19.163107
2017-01-20_0700_US_KNBC_NBC_4_News_at_11pm_main,2017012007,KNBC NBC 4 News at 11pm,KNBC,1484895601000,22.127651
2017-01-20_0700_US_KCBS_CBS_2_News_at_11PM_main,2017012007,KCBS CBS 2 News at 11PM,KCBS,1484895601000,19.163107
2017-01-20_0700_US_KABC_Eyewitness_News_11PM_main,2017012007,KABC Eyewitness News 11PM,KABC,1484895601000,15.646612
2017-01-20_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017012007,KMEX Noticias 34 Edición Nocturna,KMEX,1484895601000,11.063826
2017-01-20_0600_US_KTLA_KTLA_5_News_at_10_main,2017012006,KTLA KTLA 5 News at 10,KTLA,1484892002000,24.739466
2017-01-20_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017012006,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1484892001000,19.163107
2017-01-20_0200_US_KNBC_NBC_4_News_at_6pm_main,2017012002,KNBC NBC 4 News at 6pm,KNBC,1484877604000,11.063826
2017-01-20_0200_US_KCBS_CBS_2_News_at_6PM_main,2017012002,KCBS CBS 2 News at 6PM,KCBS,1484877602000,15.646612
2017-01-19_0600_US_KTLA_KTLA_5_News_at_10_main,2017011906,KTLA KTLA 5 News at 10,KTLA,1484805601000,15.646612
2017-01-19_0200_US_KABC_Eyewitness_News_6PM_main,2017011902,KABC Eyewitness News 6PM,KABC,1484791201000,15.646612
2017-01-18_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017011814,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484748002000,11.063826
2017-01-18_1300_US_KNBC_Today_in_LA_main,2017011813,KNBC Today in LA,KNBC,1484744402000,11.063826
2017-01-18_1000_US_MSNBC_First_Look_main,2017011810,MSNBC First Look,MSNBC,1484733601000,11.063826
2017-01-18_0700_US_KABC_Eyewitness_News_11PM_main,2017011807,KABC Eyewitness News 11PM,KABC,1484722801000,15.646612
2017-01-18_0700_US_KCBS_CBS_2_News_at_11PM_main,2017011807,KCBS CBS 2 News at 11PM,KCBS,1484722801000,15.646612
2017-01-18_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017011806,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1484719202000,11.063826
2017-01-18_0600_US_KTLA_KTLA_5_News_at_10_main,2017011806,KTLA KTLA 5 News at 10,KTLA,1484719201000,15.646612
2017-01-18_0200_US_KMEX_Noticias_34_main,2017011802,KMEX Noticias 34,KMEX,1484704802000,11.063826
2017-01-18_0200_US_KABC_Eyewitness_News_6PM_main,2017011802,KABC Eyewitness News 6PM,KABC,1484704801000,19.163107
2017-01-18_0200_US_KCBS_CBS_2_News_at_6PM_main,2017011802,KCBS CBS 2 News at 6PM,KCBS,1484704801000,11.063826
2017-01-18_0100_US_KABC_Eyewitness_News_5PM_main,2017011801,KABC Eyewitness News 5PM,KABC,1484701204000,22.127651
2017-01-17_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017011714,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484661602000,22.127651
2017-01-17_0700_US_KABC_Eyewitness_News_11PM_main,2017011707,KABC Eyewitness News 11PM,KABC,1484636401000,27.100729
2017-01-17_0700_US_KCBS_CBS_2_News_at_11PM_main,2017011707,KCBS CBS 2 News at 11PM,KCBS,1484636401000,15.646612
2017-01-17_0700_US_KNBC_NBC_4_News_at_11pm_main,2017011707,KNBC NBC 4 News at 11pm,KNBC,1484636401000,11.063826
2017-01-17_0600_US_KTLA_KTLA_5_News_at_10_main,2017011706,KTLA KTLA 5 News at 10,KTLA,1484632801000,27.100729
2017-01-17_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017011706,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1484632801000,19.163107
2017-01-17_0200_US_KCBS_CBS_2_News_at_6PM_main,2017011702,KCBS CBS 2 News at 6PM,KCBS,1484618401000,19.163107
2017-01-17_0200_US_KABC_Eyewitness_News_6PM_main,2017011702,KABC Eyewitness News 6PM,KABC,1484618401000,15.646612
2017-01-17_0200_US_KNBC_NBC_4_News_at_6pm_main,2017011702,KNBC NBC 4 News at 6pm,KNBC,1484618401000,15.646612
2017-01-17_0100_US_KABC_Eyewitness_News_5PM_main,2017011701,KABC Eyewitness News 5PM,KABC,1484614802000,19.163107
2017-01-16_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017011614,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484575202000,11.063826
2017-01-16_0500_US_KTLA_KTLA_5_News_Sunday_Edition_main,2017011605,KTLA KTLA 5 News Sunday Edition,KTLA,1484542801000,11.063826
2017-01-16_0200_US_KCBS_CBS_2_News_at_6PM_main,2017011602,KCBS CBS 2 News at 6PM,KCBS,1484532003000,15.646612
2017-01-16_0100_US_KCBS_CBS_2_News_at_5PM_main,2017011601,KCBS CBS 2 News at 5PM,KCBS,1484528402000,11.063826
2017-01-16_0100_US_KABC_Eyewitness_News_5PM_main,2017011601,KABC Eyewitness News 5PM,KABC,1484528401000,15.646612
2017-01-16_0000_US_KABC_Eyewitness_News_4PM_main,2017011600,KABC Eyewitness News 4PM,KABC,1484524801000,19.163107
2017-01-15_1400_US_KCBS_CBS_2_News_Sunday_main,2017011514,KCBS CBS 2 News Sunday,KCBS,1484488801000,15.646612
2017-01-15_0700_US_KABC_Eyewitness_News_11PM_main,2017011507,KABC Eyewitness News 11PM,KABC,1484463602000,22.127651
2017-01-15_0700_US_KNBC_NBC_4_News_at_11pm_main,2017011507,KNBC NBC 4 News at 11pm,KNBC,1484463601000,27.100729
2017-01-15_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017011506,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1484460001000,24.739466
2017-01-15_0600_US_KTLA_KTLA_5_News_at_10_main,2017011506,KTLA KTLA 5 News at 10,KTLA,1484460001000,24.739466
2017-01-15_0500_US_KCBS_Entertainment_Tonight_main,2017011505,KCBS Entertainment Tonight,KCBS,1484456401000,24.739466
2017-01-15_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017011504,KCAL KCAL 9 News at 8PM,KCAL,1484452801000,15.646612
2017-01-15_0200_US_KNBC_NBC_4_News_main,2017011502,KNBC NBC 4 News,KNBC,1484445607000,27.100729
2017-01-15_0200_US_KABC_Eyewitness_News_6PM_main,2017011502,KABC Eyewitness News 6PM,KABC,1484445601000,19.163107
2017-01-15_0100_US_KABC_Eyewitness_News_5PM_main,2017011501,KABC Eyewitness News 5PM,KABC,1484442001000,22.127651
2017-01-15_0100_US_KTTV-FOX_Fox_11_Weekend_News_main,2017011501,KTTV-FOX Fox 11 Weekend News,KTTV-FOX,1484442001000,22.127651
2017-01-15_0000_US_KABC_Eyewitness_News_4PM_main,2017011500,KABC Eyewitness News 4PM,KABC,1484438401000,15.646612
2017-01-14_1500_US_KCAL_KCAL_9_News_Saturday_main,2017011415,KCAL KCAL 9 News Saturday,KCAL,1484406001000,11.063826
2017-01-14_0200_US_KNBC_NBC_4_News_at_6pm_main,2017011402,KNBC NBC 4 News at 6pm,KNBC,1484359202000,11.063826
2017-01-13_0100_US_KNBC_NBC_4_News_at_5pm_main,2017011301,KNBC NBC 4 News at 5pm,KNBC,1484269202000,11.063826
2017-01-12_1900_US_KCBS_CBS_2_News_at_11AM_main,2017011219,KCBS CBS 2 News at 11AM,KCBS,1484247603000,11.063826
2017-01-12_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017011214,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484229602000,19.163107
2017-01-12_1400_US_KNBC_Today_in_LA_main,2017011214,KNBC Today in LA,KNBC,1484229601000,11.063826
2017-01-12_0700_US_KABC_Eyewitness_News_11PM_main,2017011207,KABC Eyewitness News 11PM,KABC,1484204402000,22.127651
2017-01-12_0700_US_KCBS_CBS_2_News_at_11PM_main,2017011207,KCBS CBS 2 News at 11PM,KCBS,1484204402000,22.127651
2017-01-12_0700_US_KNBC_NBC_4_News_at_11pm_main,2017011207,KNBC NBC 4 News at 11pm,KNBC,1484204401000,19.163107
2017-01-12_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017011207,KMEX Noticias 34 Edición Nocturna,KMEX,1484204401000,11.063826
2017-01-12_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017011206,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1484200801000,24.739466
2017-01-12_0600_US_KTLA_KTLA_5_News_at_10_main,2017011206,KTLA KTLA 5 News at 10,KTLA,1484200801000,22.127651
2017-01-12_0200_US_KCBS_CBS_2_News_at_6PM_main,2017011202,KCBS CBS 2 News at 6PM,KCBS,1484186403000,15.646612
2017-01-12_0200_US_KNBC_NBC_4_News_at_6pm_main,2017011202,KNBC NBC 4 News at 6pm,KNBC,1484186403000,11.063826
2017-01-11_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017011114,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1484143202000,11.063826
2017-01-11_0700_US_KCBS_CBS_2_News_at_11PM_main,2017011107,KCBS CBS 2 News at 11PM,KCBS,1484118001000,11.063826
2017-01-11_0700_US_KNBC_NBC_4_News_at_11pm_main,2017011107,KNBC NBC 4 News at 11pm,KNBC,1484118001000,11.063826
2017-01-11_0600_US_KTLA_KTLA_5_News_at_10_main,2017011106,KTLA KTLA 5 News at 10,KTLA,1484114401000,11.063826
2017-01-10_1500_US_KNBC_Today_main,2017011015,KNBC Today,KNBC,1484060401000,11.063826
2017-01-10_0700_US_KCBS_CBS_2_News_at_11PM_main,2017011007,KCBS CBS 2 News at 11PM,KCBS,1484031601000,11.063826
2017-01-09_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017010914,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1483970401000,11.063826
2017-01-09_0735_US_KNBC_NBC_4_News_main,2017010907,KNBC NBC 4 News,KNBC,1483947301000,15.646612
2017-01-09_0730_US_KMEX_Noticiero_Univisión_Fin_de_Semana_main,2017010907,KMEX Noticiero Univisión Fin de Semana,KMEX,1483947001000,15.646612
2017-01-09_0700_US_KABC_Eyewitness_News_11PM_main,2017010907,KABC Eyewitness News 11PM,KABC,1483945202000,15.646612
2017-01-09_0600_US_KTLA_KTLA_5_News_at_10_main,2017010906,KTLA KTLA 5 News at 10,KTLA,1483941602000,22.127651
2017-01-09_0500_US_KTLA_KTLA_5_News_Sunday_Edition_main,2017010905,KTLA KTLA 5 News Sunday Edition,KTLA,1483938003000,22.127651
2017-01-09_0400_US_KCAL_KCAL_9_News_at_8PM_main,2017010904,KCAL KCAL 9 News at 8PM,KCAL,1483934402000,15.646612
2017-01-09_0200_US_KABC_Eyewitness_News_6PM_main,2017010902,KABC Eyewitness News 6PM,KABC,1483927202000,15.646612
2017-01-09_0200_US_KCBS_CBS_2_News_at_6PM_main,2017010902,KCBS CBS 2 News at 6PM,KCBS,1483927202000,15.646612
2017-01-09_0100_US_KCBS_CBS_2_News_at_5PM_main,2017010901,KCBS CBS 2 News at 5PM,KCBS,1483923601000,19.163107
2017-01-09_0100_US_KABC_Eyewitness_News_5PM_main,2017010901,KABC Eyewitness News 5PM,KABC,1483923601000,15.646612
2017-01-08_0700_US_KNBC_NBC_4_News_at_11pm_main,2017010807,KNBC NBC 4 News at 11pm,KNBC,1483858801000,15.646612
2017-01-07_1500_US_KCAL_KCAL_9_News_Saturday_main,2017010715,KCAL KCAL 9 News Saturday,KCAL,1483801202000,19.163107
2017-01-07_0837_US_KNBC_Late_Night_With_Seth_Meyers_main,2017010708,KNBC Late Night With Seth Meyers,KNBC,1483778222000,11.063826
2017-01-07_0700_US_KCBS_CBS_2_News_at_11PM_main,2017010707,KCBS CBS 2 News at 11PM,KCBS,1483772402000,19.163107
2017-01-07_0700_US_KABC_Eyewitness_News_11PM_main,2017010707,KABC Eyewitness News 11PM,KABC,1483772402000,11.063826
2017-01-07_0700_US_KNBC_NBC_4_News_at_11pm_main,2017010707,KNBC NBC 4 News at 11pm,KNBC,1483772401000,19.163107
2017-01-07_0600_US_KTTV-FOX_Fox_11_Ten_OClock_News_main,2017010706,KTTV-FOX Fox 11 Ten OClock News,KTTV-FOX,1483768802000,22.127651
2017-01-07_0600_US_KTLA_KTLA_5_News_at_10_main,2017010706,KTLA KTLA 5 News at 10,KTLA,1483768802000,15.646612
2017-01-07_0200_US_KNBC_NBC_4_News_at_6pm_main,2017010702,KNBC NBC 4 News at 6pm,KNBC,1483754404000,11.063826
2017-01-07_0200_US_KABC_Eyewitness_News_6PM_main,2017010702,KABC Eyewitness News 6PM,KABC,1483754402000,19.163107
2017-01-07_0200_US_KCBS_CBS_2_News_at_6PM_main,2017010702,KCBS CBS 2 News at 6PM,KCBS,1483754402000,19.163107
2017-01-06_1400_US_KTTV-FOX_Fox_11_Morning_News_at_6am_main,2017010614,KTTV-FOX Fox 11 Morning News at 6am,KTTV-FOX,1483711208000,11.063826
2017-01-06_0700_US_KMEX_Noticias_34_Edición_Nocturna_main,2017010607,KMEX Noticias 34 Edición Nocturna,KMEX,1483686002000,11.063826
